Store,Date,Temperature,Fuel_Price,CPI,Unemployment
14,2017-04-01,22 °C,"21,547 VNĐ",187.9703629,8.523 %
14,2017-11-01,24 °C,"21,420 VNĐ",188.0632345,8.523 %
14,2017-11-08,26 °C,"21,420 VNĐ",188.1983654,8.523 %
14,2017-11-15,24 °C,"21,189 VNĐ",188.3504,8.523 %
14,2017-02-02,25 °C,"20,946 VNĐ",188.5024346,8.523 %
14,2017-09-02,23 °C,"20,722 VNĐ",188.6544692,8.523 %
14,2017-12-06,20 °C,"20,710 VNĐ",188.79793490000003,8.523 %
14,2017-12-13,21 °C,"20,564 VNĐ",188.92997519999997,8.523 %
14,2017-12-20,19 °C,"20,564 VNĐ",189.0620155,8.523 %
14,2018-05-23,18 °C,"20,764 VNĐ",189.19405580000003,8.424 %
14,2018-01-03,21 °C,"21,316 VNĐ",189.3260962,8.424 %
14,2018-01-10,16 °C,"21,438 VNĐ",189.4214733,8.424 %
14,2018-01-17,19 °C,"21,644 VNĐ",189.51685049999998,8.424 %
14,2018-02-21,21 °C,"21,947 VNĐ",189.61222769999998,8.424 %
14,2018-09-23,18 °C,"22,087 VNĐ",189.7076048,8.424 %
14,2018-02-07,18 °C,"22,421 VNĐ",189.8424834,8.424 %
14,2018-02-14,21 °C,"22,688 VNĐ",190.0069881,8.424 %
14,2018-01-24,21 °C,"23,155 VNĐ",190.1714927,8.424 %
14,2018-08-25,23 °C,"23,349 VNĐ",190.33599730000003,8.424 %
14,2018-03-07,25 °C,"23,434 VNĐ",190.46189640000003,8.424 %
14,2018-03-14,30 °C,"23,665 VNĐ",190.53632130000003,8.424 %
14,2018-03-21,25 °C,"23,986 VNĐ",190.61074630000002,8.424 %
14,2018-05-26,25 °C,"24,247 VNĐ",190.68517119999998,8.567 %
14,2018-04-04,26 °C,"24,538 VNĐ",190.75959619999998,8.567 %
14,2018-04-11,32 °C,"24,435 VNĐ",190.8138013,8.567 %
14,2018-04-18,27 °C,"24,296 VNĐ",190.8680064,8.567 %
14,2018-03-27,28 °C,"23,974 VNĐ",190.9222115,8.567 %
14,2018-10-27,31 °C,"23,598 VNĐ",190.9764167,8.567 %
14,2018-05-09,33 °C,"23,349 VNĐ",190.9964479,8.567 %
14,2018-05-16,34 °C,"23,046 VNĐ",191.00280959999998,8.567 %
14,2017-12-27,37 °C,"22,706 VNĐ",191.00917119999997,8.567 %
14,2018-07-28,32 °C,"22,384 VNĐ",191.0155329,8.567 %
14,2018-06-06,36 °C,"21,966 VNĐ",191.02997309999998,8.567 %
14,2018-06-13,37 °C,"21,626 VNĐ",191.06460959999998,8.567 %
14,2018-06-20,38 °C,"21,274 VNĐ",191.09924619999998,8.567 %
14,2018-05-29,41 °C,"21,086 VNĐ",191.1338827,8.684 %
14,2018-07-04,40 °C,"21,377 VNĐ",191.1685192,8.684 %
14,2018-07-11,39 °C,"21,644 VNĐ",191.16704280000002,8.684 %
14,2018-07-18,39 °C,"22,129 VNĐ",191.16556640000002,8.684 %
14,2018-02-27,38 °C,"22,172 VNĐ",191.16409,8.684 %
14,2018-09-29,39 °C,"22,585 VNĐ",191.1626135,8.684 %
14,2018-08-08,38 °C,"23,100 VNĐ",191.2284919,8.684 %
14,2018-08-15,36 °C,"23,264 VNĐ",191.3448865,8.684 %
14,2018-08-22,38 °C,"23,464 VNĐ",191.461281,8.684 %
14,2018-06-30,38 °C,"23,731 VNĐ",191.5776756,8.684 %
14,2018-09-05,34 °C,"23,956 VNĐ",191.69985,8.684 %
14,2018-09-12,33 °C,"24,502 VNĐ",191.85670380000002,8.684 %
14,2018-09-19,32 °C,"24,253 VNĐ",192.01355769999998,8.684 %
14,2018-05-01,32 °C,"24,180 VNĐ",192.1704115,8.667 %
14,2018-12-01,27 °C,"24,271 VNĐ",192.32726540000002,8.667 %
14,2018-10-10,28 °C,"24,083 VNĐ",192.33085419999998,8.667 %
14,2018-10-17,29 °C,"23,555 VNĐ",192.3088989,8.667 %
14,2018-02-01,26 °C,"22,979 VNĐ",192.2869435,8.667 %
14,2018-09-02,21 °C,"22,882 VNĐ",192.2649882,8.667 %
14,2018-11-07,23 °C,"22,754 VNĐ",192.26161919999998,8.667 %
14,2018-11-14,22 °C,"22,742 VNĐ",192.28303209999999,8.667 %
14,2018-11-21,19 °C,"22,627 VNĐ",192.3044449,8.667 %
14,2018-07-03,23 °C,"22,378 VNĐ",192.32585769999997,8.667 %
14,2018-12-05,22 °C,"22,069 VNĐ",192.35854840000002,8.667 %
14,2018-12-12,22 °C,"21,705 VNĐ",192.4589063,8.667 %
14,2018-12-19,18 °C,"21,620 VNĐ",192.55926430000002,8.667 %
14,2019-03-23,16 °C,"21,796 VNĐ",192.65962219999997,8.625 %
14,2019-10-23,19 °C,"21,911 VNĐ",192.7599801,8.625 %
14,2019-01-09,21 °C,"21,875 VNĐ",192.8095068,8.625 %
14,2019-01-16,13 °C,"21,741 VNĐ",192.83870100000001,8.625 %
14,2018-12-24,17 °C,"21,935 VNĐ",192.8678952,8.625 %
14,2019-07-24,14 °C,"22,773 VNĐ",192.8970893,8.625 %
14,2019-02-06,18 °C,"23,143 VNĐ",192.94347119999998,8.625 %
14,2019-02-13,16 °C,"23,416 VNĐ",193.0328221,8.625 %
14,2018-12-25,20 °C,"23,604 VNĐ",193.1221731,8.625 %
14,2019-07-25,18 °C,"23,422 VNĐ",193.211524,8.625 %
14,2019-03-06,21 °C,"23,264 VNĐ",193.2962767,8.625 %
14,2019-03-13,18 °C,"23,058 VNĐ",193.3695335,8.625 %
14,2019-03-20,20 °C,"22,961 VNĐ",193.4427903,8.625 %
14,2019-04-25,22 °C,"22,833 VNĐ",193.51604709999998,8.335 %
14,2019-11-25,29 °C,"22,597 VNĐ",193.589304,8.335 %
14,2019-04-10,28 °C,"22,305 VNĐ",193.589304,8.335 %
14,2019-04-17,25 °C,"21,935 VNĐ",193.589304,8.335 %
14,2019-02-24,28 °C,"21,796 VNĐ",,nan %
14,2019-09-26,29 °C,"21,741 VNĐ",,nan %
14,2019-05-08,30 °C,"21,929 VNĐ",,nan %
14,2019-05-15,34 °C,"22,008 VNĐ",,nan %
14,2019-05-22,33 °C,"22,123 VNĐ",,nan %
14,2019-06-27,35 °C,"22,045 VNĐ",,nan %
14,2019-06-05,35 °C,"22,038 VNĐ",,nan %
14,2019-06-12,35 °C,"22,002 VNĐ",,nan %
14,2019-06-19,38 °C,"22,081 VNĐ",,nan %
14,2019-04-28,39 °C,"21,929 VNĐ",,nan %
14,2019-11-28,40 °C,"21,929 VNĐ",,nan %
14,2019-07-10,41 °C,"22,676 VNĐ",,nan %
14,2019-07-17,38 °C,"23,082 VNĐ",,nan %
15,2016-04-22,10 °C,"17,924 VNĐ",131.52790320000003,8.35 %
15,2016-11-22,11 °C,"17,840 VNĐ",131.5866129,8.35 %
15,2016-02-10,14 °C,"17,651 VNĐ",131.637,8.35 %
15,2016-02-17,15 °C,"17,657 VNĐ",131.686,8.35 %
15,2016-04-23,16 °C,"17,712 VNĐ",131.735,8.35 %
15,2016-11-23,21 °C,"17,827 VNĐ",131.784,8.35 %
15,2016-03-09,22 °C,"17,961 VNĐ",131.8242903,8.35 %
15,2016-03-16,20 °C,"17,979 VNĐ",131.86312900000001,8.35 %
15,2016-01-26,23 °C,"17,943 VNĐ",131.9019677,8.185 %
15,2016-08-25,29 °C,"18,155 VNĐ",131.9408065,8.185 %
15,2016-04-06,25 °C,"18,264 VNĐ",131.9809,8.185 %
15,2016-04-13,23 °C,"18,331 VNĐ",132.0226667,8.185 %
15,2016-04-20,25 °C,"18,458 VNĐ",132.0644333,8.185 %
15,2016-06-25,32 °C,"18,780 VNĐ",132.1062,8.185 %
15,2016-05-04,24 °C,"18,883 VNĐ",132.152129,8.185 %
15,2016-05-11,30 °C,"18,786 VNĐ",132.2230323,8.185 %
15,2016-05-18,35 °C,"18,483 VNĐ",132.2939355,8.185 %
15,2016-03-27,35 °C,"18,240 VNĐ",132.3648387,8.185 %
15,2016-10-27,31 °C,"18,034 VNĐ",132.4357419,8.185 %
15,2016-06-08,33 °C,"17,852 VNĐ",132.47333329999998,8.185 %
15,2016-06-15,36 °C,"17,949 VNĐ",132.4976,8.185 %
15,2016-01-29,33 °C,"17,949 VNĐ",132.5218667,8.099 %
15,2016-08-28,39 °C,"17,840 VNĐ",132.54613329999998,8.099 %
15,2016-07-06,36 °C,"17,797 VNĐ",132.5667742,8.099 %
15,2016-07-13,37 °C,"17,742 VNĐ",132.5825806,8.099 %
15,2016-07-20,36 °C,"17,791 VNĐ",132.5983871,8.099 %
15,2016-05-29,36 °C,"17,852 VNĐ",132.6141935,8.099 %
15,2016-08-03,36 °C,"17,736 VNĐ",132.63,8.099 %
15,2016-08-10,36 °C,"17,676 VNĐ",132.6616129,8.099 %
15,2016-08-17,33 °C,"17,506 VNĐ",132.6932258,8.099 %
15,2016-02-28,37 °C,"17,354 VNĐ",132.72483870000002,8.099 %
15,2016-09-29,31 °C,"17,215 VNĐ",132.7564516,8.099 %
15,2016-09-07,29 °C,"17,269 VNĐ",132.76706670000002,8.099 %
15,2016-09-14,31 °C,"17,215 VNĐ",132.76193329999998,8.099 %
15,2016-01-01,30 °C,"17,233 VNĐ",132.7568,8.067 %
15,2016-07-31,26 °C,"17,615 VNĐ",132.75166670000002,8.067 %
15,2016-10-05,25 °C,"18,198 VNĐ",132.7633548,8.067 %
15,2016-10-12,24 °C,"18,501 VNĐ",132.8170968,8.067 %
15,2016-10-19,28 °C,"18,537 VNĐ",132.8708387,8.067 %
15,2016-05-01,20 °C,"18,501 VNĐ",132.92458059999998,8.067 %
15,2016-12-01,20 °C,"18,598 VNĐ",132.9783226,8.067 %
15,2016-11-09,22 °C,"19,041 VNĐ",132.9172,8.067 %
15,2016-11-16,20 °C,"19,332 VNĐ",132.8369333,8.067 %
15,2016-03-02,18 °C,"19,417 VNĐ",132.7566667,8.067 %
15,2016-10-02,12 °C,"19,751 VNĐ",132.6764,8.067 %
15,2016-12-07,13 °C,"20,030 VNĐ",132.68045159999997,8.067 %
15,2016-12-14,13 °C,"20,079 VNĐ",132.7477419,8.067 %
15,2016-12-21,13 °C,"20,242 VNĐ",132.81503229999998,8.067 %
15,2017-06-21,15 °C,"20,333 VNĐ",132.8823226,7.771 %
15,2017-01-04,10 °C,"20,430 VNĐ",132.9510645,7.771 %
15,2017-01-11,11 °C,"20,576 VNĐ",133.0285161,7.771 %
15,2017-01-18,10 °C,"20,643 VNĐ",133.1059677,7.771 %
15,2017-03-23,10 °C,"20,631 VNĐ",133.18341940000002,7.771 %
15,2017-10-23,11 °C,"20,728 VNĐ",133.260871,7.771 %
15,2017-02-08,17 °C,"20,752 VNĐ",133.3701429,7.771 %
15,2017-02-15,10 °C,"20,946 VNĐ",133.4921429,7.771 %
15,2017-03-24,14 °C,"21,875 VNĐ",133.6141429,7.771 %
15,2017-10-24,17 °C,"22,767 VNĐ",133.7361429,7.771 %
15,2017-03-08,20 °C,"23,034 VNĐ",133.8492258,7.771 %
15,2017-03-15,16 °C,"22,991 VNĐ",133.9587419,7.771 %
15,2016-12-25,15 °C,"23,125 VNĐ",134.0682581,7.657999999999999 %
15,2017-07-25,20 °C,"23,634 VNĐ",134.17777420000002,7.657999999999999 %
15,2017-04-05,24 °C,"24,156 VNĐ",134.2784667,7.657999999999999 %
15,2017-04-12,21 °C,"24,642 VNĐ",134.3571,7.657999999999999 %
15,2017-04-19,28 °C,"24,981 VNĐ",134.4357333,7.657999999999999 %
15,2017-05-26,25 °C,"25,436 VNĐ",134.51436669999998,7.657999999999999 %
15,2017-05-03,29 °C,"25,552 VNĐ",134.593,7.657999999999999 %
15,2017-05-10,29 °C,"25,497 VNĐ",134.6803871,7.657999999999999 %
15,2017-05-17,33 °C,"25,085 VNĐ",134.7677742,7.657999999999999 %
15,2017-02-24,35 °C,"24,690 VNĐ",134.85516130000002,7.657999999999999 %
15,2017-09-26,35 °C,"24,423 VNĐ",134.94254840000002,7.657999999999999 %
15,2017-06-07,32 °C,"24,205 VNĐ",135.0837333,7.657999999999999 %
15,2017-06-14,35 °C,"24,053 VNĐ",135.26526669999998,7.657999999999999 %
15,2016-12-28,34 °C,"23,762 VNĐ",135.4468,7.806 %
15,2017-07-28,37 °C,"23,580 VNĐ",135.6283333,7.806 %
15,2017-07-05,37 °C,"23,756 VNĐ",135.7837419,7.806 %
15,2017-07-12,40 °C,"24,102 VNĐ",135.8738387,7.806 %
15,2017-07-19,37 °C,"24,296 VNĐ",135.9639355,7.806 %
15,2017-04-28,37 °C,"24,393 VNĐ",136.05403230000002,7.806 %
15,2017-11-28,35 °C,"24,241 VNĐ",136.144129,7.806 %
15,2017-08-09,35 °C,"23,919 VNĐ",136.183129,7.806 %
15,2017-08-16,35 °C,"23,701 VNĐ",136.2136129,7.806 %
15,2017-01-30,34 °C,"23,537 VNĐ",136.24409680000002,7.806 %
15,2017-08-30,34 °C,"23,847 VNĐ",136.27458059999998,7.806 %
15,2017-09-06,31 °C,"23,889 VNĐ",136.3145,7.806 %
15,2017-09-13,30 °C,"23,659 VNĐ",136.36700000000002,7.806 %
15,2017-09-20,32 °C,"23,410 VNĐ",136.4195,7.806 %
15,2017-06-30,26 °C,"22,906 VNĐ",136.472,7.8660000000000005 %
15,2017-10-04,31 °C,"22,718 VNĐ",136.5150968,7.8660000000000005 %
15,2017-10-11,26 °C,"22,797 VNĐ",136.50177419999997,7.8660000000000005 %
15,2017-10-18,23 °C,"22,797 VNĐ",136.4884516,7.8660000000000005 %
15,2017-04-01,22 °C,"22,682 VNĐ",136.475129,7.8660000000000005 %
15,2017-11-01,24 °C,"22,566 VNĐ",136.4618065,7.8660000000000005 %
15,2017-11-08,23 °C,"22,554 VNĐ",136.4666667,7.8660000000000005 %
15,2017-11-15,21 °C,"22,384 VNĐ",136.4788,7.8660000000000005 %
15,2017-02-02,23 °C,"22,245 VNĐ",136.49093330000002,7.8660000000000005 %
15,2017-09-02,19 °C,"22,008 VNĐ",136.50306669999998,7.8660000000000005 %
15,2017-12-06,18 °C,"21,911 VNĐ",136.53351609999999,7.8660000000000005 %
15,2017-12-13,17 °C,"21,765 VNĐ",136.5883871,7.8660000000000005 %
15,2017-12-20,16 °C,"21,638 VNĐ",136.6432581,7.8660000000000005 %
15,2018-05-23,15 °C,"21,753 VNĐ",136.698129,7.943 %
15,2018-01-03,18 °C,"22,245 VNĐ",136.753,7.943 %
15,2018-01-10,11 °C,"22,481 VNĐ",136.85641940000002,7.943 %
15,2018-01-17,15 °C,"22,676 VNĐ",136.95983869999998,7.943 %
15,2018-02-21,18 °C,"23,034 VNĐ",137.0632581,7.943 %
15,2018-09-23,16 °C,"23,216 VNĐ",137.1666774,7.943 %
15,2018-02-07,15 °C,"23,507 VNĐ",137.2583103,7.943 %
15,2018-02-14,17 °C,"23,768 VNĐ",137.3411034,7.943 %
15,2018-01-24,17 °C,"24,168 VNĐ",137.4238966,7.943 %
15,2018-08-25,18 °C,"24,399 VNĐ",137.50668969999998,7.943 %
15,2018-03-07,24 °C,"24,399 VNĐ",137.58438710000001,7.943 %
15,2018-03-14,29 °C,"24,599 VNĐ",137.65529030000002,7.943 %
15,2018-03-21,21 °C,"24,866 VNĐ",137.7261935,7.943 %
15,2018-05-26,20 °C,"25,139 VNĐ",137.79709680000002,8.15 %
15,2018-04-04,22 °C,"25,406 VNĐ",137.868,8.15 %
15,2018-04-11,27 °C,"25,303 VNĐ",137.9230667,8.15 %
15,2018-04-18,21 °C,"25,260 VNĐ",137.9781333,8.15 %
15,2018-03-27,26 °C,"25,024 VNĐ",138.0332,8.15 %
15,2018-10-27,27 °C,"24,605 VNĐ",138.0882667,8.15 %
15,2018-05-09,29 °C,"24,447 VNĐ",138.10658059999997,8.15 %
15,2018-05-16,34 °C,"24,144 VNĐ",138.1101935,8.15 %
15,2017-12-27,34 °C,"23,756 VNĐ",138.11380649999998,8.15 %
15,2018-07-28,30 °C,"23,489 VNĐ",138.11741940000002,8.15 %
15,2018-06-06,34 °C,"22,973 VNĐ",138.12953330000002,8.15 %
15,2018-06-13,37 °C,"22,585 VNĐ",138.1629,8.15 %
15,2018-06-20,34 °C,"22,251 VNĐ",138.1962667,8.15 %
15,2018-05-29,37 °C,"22,123 VNĐ",138.22963330000002,8.193 %
15,2018-07-04,36 °C,"22,384 VNĐ",138.263,8.193 %
15,2018-07-11,38 °C,"22,645 VNĐ",138.2331935,8.193 %
15,2018-07-18,37 °C,"23,179 VNĐ",138.20338710000001,8.193 %
15,2018-02-27,37 °C,"23,173 VNĐ",138.17358059999998,8.193 %
15,2018-09-29,37 °C,"23,440 VNĐ",138.1437742,8.193 %
15,2018-08-08,35 °C,"24,047 VNĐ",138.1857097,8.193 %
15,2018-08-15,33 °C,"24,253 VNĐ",138.2814516,8.193 %
15,2018-08-22,36 °C,"24,429 VNĐ",138.3771935,8.193 %
15,2018-06-30,36 °C,"24,733 VNĐ",138.4729355,8.193 %
15,2018-09-05,33 °C,"24,805 VNĐ",138.5673,8.193 %
15,2018-09-12,30 °C,"25,503 VNĐ",138.6534,8.193 %
15,2018-09-19,29 °C,"25,230 VNĐ",138.7395,8.193 %
15,2018-05-01,30 °C,"25,188 VNĐ",138.8256,7.992000000000001 %
15,2018-12-01,25 °C,"25,400 VNĐ",138.9117,7.992000000000001 %
15,2018-10-10,26 °C,"25,200 VNĐ",138.8336129,7.992000000000001 %
15,2018-10-17,28 °C,"24,702 VNĐ",138.7281613,7.992000000000001 %
15,2018-02-01,24 °C,"24,089 VNĐ",138.62270969999997,7.992000000000001 %
15,2018-09-02,18 °C,"23,950 VNĐ",138.5172581,7.992000000000001 %
15,2018-11-07,22 °C,"23,919 VNĐ",138.4473,7.992000000000001 %
15,2018-11-14,20 °C,"24,138 VNĐ",138.4246667,7.992000000000001 %
15,2018-11-21,17 °C,"24,065 VNĐ",138.4020333,7.992000000000001 %
15,2018-07-03,20 °C,"23,786 VNĐ",138.3794,7.992000000000001 %
15,2018-12-05,19 °C,"23,477 VNĐ",138.3685484,7.992000000000001 %
15,2018-12-12,19 °C,"23,155 VNĐ",138.4283871,7.992000000000001 %
15,2018-12-19,14 °C,"22,967 VNĐ",138.4882258,7.992000000000001 %
15,2019-03-23,12 °C,"23,021 VNĐ",138.5480645,8.036 %
15,2019-10-23,17 °C,"23,070 VNĐ",138.60790319999998,8.036 %
15,2019-01-09,18 °C,"23,046 VNĐ",138.67016130000002,8.036 %
15,2019-01-16,9 °C,"22,936 VNĐ",138.73338710000002,8.036 %
15,2018-12-24,15 °C,"23,094 VNĐ",138.79661289999999,8.036 %
15,2019-07-24,11 °C,"23,938 VNĐ",138.85983869999998,8.036 %
15,2019-02-06,15 °C,"24,308 VNĐ",138.9004286,8.036 %
15,2019-02-13,12 °C,"24,544 VNĐ",138.88442859999998,8.036 %
15,2018-12-25,17 °C,"24,751 VNĐ",138.8684286,8.036 %
15,2019-07-25,14 °C,"24,544 VNĐ",138.8524286,8.036 %
15,2019-03-06,19 °C,"24,447 VNĐ",138.85977419999998,8.036 %
15,2019-03-13,14 °C,"24,265 VNĐ",138.92548390000002,8.036 %
15,2019-03-20,18 °C,"24,168 VNĐ",138.9911935,8.036 %
15,2019-04-25,18 °C,"23,992 VNĐ",139.0569032,7.806 %
15,2019-11-25,21 °C,"23,750 VNĐ",139.1226129,7.806 %
15,2019-04-10,25 °C,"23,519 VNĐ",139.1226129,7.806 %
15,2019-04-17,23 °C,"23,094 VNĐ",139.1226129,7.806 %
15,2019-02-24,29 °C,"22,906 VNĐ",,nan %
15,2019-09-26,30 °C,"22,827 VNĐ",,nan %
15,2019-05-08,26 °C,"22,997 VNĐ",,nan %
15,2019-05-15,31 °C,"23,015 VNĐ",,nan %
15,2019-05-22,30 °C,"23,106 VNĐ",,nan %
15,2019-06-27,31 °C,"23,009 VNĐ",,nan %
15,2019-06-05,31 °C,"23,028 VNĐ",,nan %
15,2019-06-12,31 °C,"23,015 VNĐ",,nan %
15,2019-06-19,37 °C,"23,058 VNĐ",,nan %
15,2019-04-28,35 °C,"22,924 VNĐ",,nan %
15,2019-11-28,37 °C,"23,003 VNĐ",,nan %
15,2019-07-10,39 °C,"23,744 VNĐ",,nan %
15,2019-07-17,34 °C,"23,974 VNĐ",,nan %
16,2016-04-22,10 °C,"15,655 VNĐ",189.3816974,7.039 %
16,2016-11-22,10 °C,"15,607 VNĐ",189.46427250000002,7.039 %
16,2016-02-10,11 °C,"15,473 VNĐ",189.5340998,7.039 %
16,2016-02-17,9 °C,"15,691 VNĐ",189.6018023,7.039 %
16,2016-04-23,14 °C,"15,898 VNĐ",189.66950490000002,7.039 %
16,2016-11-23,14 °C,"16,286 VNĐ",189.73720749999998,7.039 %
16,2016-03-09,17 °C,"16,335 VNĐ",189.734262,7.039 %
16,2016-03-16,15 °C,"16,486 VNĐ",189.71954169999998,7.039 %
16,2016-01-26,18 °C,"16,535 VNĐ",189.7048215,6.8420000000000005 %
16,2016-08-25,17 °C,"16,687 VNĐ",189.6901012,6.8420000000000005 %
16,2016-04-06,23 °C,"16,778 VNĐ",189.6628845,6.8420000000000005 %
16,2016-04-13,22 °C,"16,844 VNĐ",189.61900569999997,6.8420000000000005 %
16,2016-04-20,19 °C,"16,784 VNĐ",189.575127,6.8420000000000005 %
16,2016-06-25,19 °C,"16,814 VNĐ",189.5312483,6.8420000000000005 %
16,2016-05-04,21 °C,"16,917 VNĐ",189.4904116,6.8420000000000005 %
16,2016-05-11,24 °C,"16,844 VNĐ",189.467827,6.8420000000000005 %
16,2016-05-18,26 °C,"16,608 VNĐ",189.4452425,6.8420000000000005 %
16,2016-03-27,27 °C,"16,383 VNĐ",189.422658,6.8420000000000005 %
16,2016-10-27,31 °C,"16,286 VNĐ",189.40007340000003,6.8420000000000005 %
16,2016-06-08,26 °C,"16,225 VNĐ",189.41852590000002,6.8420000000000005 %
16,2016-06-15,31 °C,"16,474 VNĐ",189.4533931,6.8420000000000005 %
16,2016-01-29,32 °C,"16,553 VNĐ",189.4882603,6.867999999999999 %
16,2016-08-28,31 °C,"16,450 VNĐ",189.52312759999998,6.867999999999999 %
16,2016-07-06,34 °C,"16,377 VNĐ",189.6125456,6.867999999999999 %
16,2016-07-13,35 °C,"16,329 VNĐ",189.774698,6.867999999999999 %
16,2016-07-20,35 °C,"16,323 VNĐ",189.9368504,6.867999999999999 %
16,2016-05-29,34 °C,"16,323 VNĐ",190.09900280000002,6.867999999999999 %
16,2016-08-03,32 °C,"16,523 VNĐ",190.2611552,6.867999999999999 %
16,2016-08-10,32 °C,"16,577 VNĐ",190.2948237,6.867999999999999 %
16,2016-08-17,33 °C,"16,571 VNĐ",190.32849219999997,6.867999999999999 %
16,2016-02-28,29 °C,"16,826 VNĐ",190.36216069999998,6.867999999999999 %
16,2016-09-29,29 °C,"16,869 VNĐ",190.3958293,6.867999999999999 %
16,2016-09-07,28 °C,"16,990 VNĐ",190.4688287,6.867999999999999 %
16,2016-09-14,29 °C,"16,948 VNĐ",190.5713264,6.867999999999999 %
16,2016-01-01,30 °C,"16,741 VNĐ",190.6738241,6.9860000000000015 %
16,2016-07-31,27 °C,"16,656 VNĐ",190.7763218,6.9860000000000015 %
16,2016-10-05,22 °C,"16,759 VNĐ",190.86230869999997,6.9860000000000015 %
16,2016-10-12,23 °C,"16,759 VNĐ",190.9070184,6.9860000000000015 %
16,2016-10-19,18 °C,"16,674 VNĐ",190.951728,6.9860000000000015 %
16,2016-05-01,20 °C,"16,559 VNĐ",190.99643769999997,6.9860000000000015 %
16,2016-12-01,17 °C,"16,608 VNĐ",191.04114740000003,6.9860000000000015 %
16,2016-11-09,14 °C,"16,735 VNĐ",191.0312172,6.9860000000000015 %
16,2016-11-16,12 °C,"16,638 VNĐ",191.0121805,6.9860000000000015 %
16,2016-03-02,12 °C,"16,456 VNĐ",190.9931437,6.9860000000000015 %
16,2016-10-02,16 °C,"16,553 VNĐ",190.9741069,6.9860000000000015 %
16,2016-12-07,13 °C,"16,857 VNĐ",191.0303376,6.9860000000000015 %
16,2016-12-14,16 °C,"16,875 VNĐ",191.14301890000002,6.9860000000000015 %
16,2016-12-21,10 °C,"17,166 VNĐ",191.25570019999998,6.9860000000000015 %
16,2017-06-21,6 °C,"17,488 VNĐ",191.3683815,6.614 %
16,2017-01-04,9 °C,"17,664 VNĐ",191.4784939,6.614 %
16,2017-01-11,14 °C,"18,040 VNĐ",191.5731924,6.614 %
16,2017-01-18,10 °C,"18,252 VNĐ",191.667891,6.614 %
16,2017-03-23,7 °C,"18,270 VNĐ",191.7625895,6.614 %
16,2017-10-23,8 °C,"18,428 VNĐ",191.8572881,6.614 %
16,2017-02-08,14 °C,"18,513 VNĐ",191.9178331,6.614 %
16,2017-02-15,13 °C,"18,816 VNĐ",191.9647167,6.614 %
16,2017-03-24,16 °C,"19,611 VNĐ",192.0116004,6.614 %
16,2017-10-24,15 °C,"20,461 VNĐ",192.05848400000002,6.614 %
16,2017-03-08,18 °C,"20,667 VNĐ",192.1237981,6.614 %
16,2017-03-15,16 °C,"20,716 VNĐ",192.1964844,6.614 %
16,2016-12-25,18 °C,"21,001 VNĐ",192.2691707,6.3389999999999995 %
16,2017-07-25,19 °C,"21,432 VNĐ",192.3418571,6.3389999999999995 %
16,2017-04-05,17 °C,"21,911 VNĐ",192.4225954,6.3389999999999995 %
16,2017-04-12,20 °C,"22,063 VNĐ",192.5234638,6.3389999999999995 %
16,2017-04-19,19 °C,"22,227 VNĐ",192.6243322,6.3389999999999995 %
16,2017-05-26,19 °C,"22,663 VNĐ",192.7252006,6.3389999999999995 %
16,2017-05-03,22 °C,"22,858 VNĐ",192.826069,6.3389999999999995 %
16,2017-05-10,22 °C,"23,228 VNĐ",192.83131699999998,6.3389999999999995 %
16,2017-05-17,23 °C,"23,028 VNĐ",192.83656509999997,6.3389999999999995 %
16,2017-02-24,27 °C,"22,833 VNĐ",192.8418131,6.3389999999999995 %
16,2017-09-26,28 °C,"22,663 VNĐ",192.84706119999998,6.3389999999999995 %
16,2017-06-07,29 °C,"22,433 VNĐ",192.90347590000002,6.3389999999999995 %
16,2017-06-14,27 °C,"22,214 VNĐ",192.9982655,6.3389999999999995 %
16,2016-12-28,32 °C,"21,826 VNĐ",193.09305519999998,6.337999999999999 %
16,2017-07-28,32 °C,"21,480 VNĐ",193.18784480000002,6.337999999999999 %
16,2017-07-05,33 °C,"21,432 VNĐ",193.31254840000003,6.337999999999999 %
16,2017-07-12,33 °C,"21,511 VNĐ",193.51203669999998,6.337999999999999 %
16,2017-07-19,33 °C,"21,523 VNĐ",193.711525,6.337999999999999 %
16,2017-04-28,32 °C,"21,565 VNĐ",193.9110133,6.337999999999999 %
16,2017-11-28,34 °C,"21,492 VNĐ",194.1105017,6.337999999999999 %
16,2017-08-09,34 °C,"21,231 VNĐ",194.25006340000002,6.337999999999999 %
16,2017-08-16,34 °C,"21,146 VNĐ",194.3796374,6.337999999999999 %
16,2017-01-30,32 °C,"21,304 VNĐ",194.5092113,6.337999999999999 %
16,2017-08-30,28 °C,"21,638 VNĐ",194.63878530000002,6.337999999999999 %
16,2017-09-06,27 °C,"21,820 VNĐ",194.7419707,6.337999999999999 %
16,2017-09-13,25 °C,"21,729 VNĐ",194.80997130000003,6.337999999999999 %
16,2017-09-20,29 °C,"21,468 VNĐ",194.8779718,6.337999999999999 %
16,2017-06-30,24 °C,"21,225 VNĐ",194.94597240000002,6.232 %
16,2017-10-04,20 °C,"21,183 VNĐ",195.0261012,6.232 %
16,2017-10-11,23 °C,"21,529 VNĐ",195.17899939999998,6.232 %
16,2017-10-18,21 °C,"21,541 VNĐ",195.33189769999998,6.232 %
16,2017-04-01,17 °C,"21,401 VNĐ",195.4847959,6.232 %
